Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeOVA,HomeATT,HomeMID,HomeDEF,AwayOVA,AwayATT,AwayMID,AwayDEF,OVA_diff,HT_match_played,HT_current_standing,HT_past_standing,HT_past_goal_diff,HT_past_win_rate,HT_goal_for,HT_goal_against,HT_goal_diff,HT_win_rate_season,AT_match_played,AT_current_standing,AT_past_standing,AT_past_goal_diff,AT_past_win_rate,AT_goal_for,AT_goal_against,AT_goal_diff,AT_win_rate_season,HT_3_win_streak,HT_5_win_streak,HT_3_lose_Streak,HT_5_lose_Streak,AT_3_win_streak,AT_5_win_streak,AT_3_lose_Streak,AT_5_lose_Streak,HT_5_win_rate,AT_5_win_rate,current_standing_diff,past_standing_diff,past_goal_diff_diff,past_win_rate_diff,win_rate_season_diff,goal_diff_diff
2022-04-10,Leicester,Crystal Palace,2.0,1.0,H,80,80,81,79,76,76,76,75,4,28,37,66,18,0.5263157894736842,43.0,47.0,-4.0,0.35714285714285715,30,37,44,-25,0.3157894736842105,42.0,38.0,4.0,0.26666666666666666,0,0,0,0,0,0,0,0,0.6,0.6,0,22,43,0.21052631578947367,0.09047619047619049,-8.0
2022-04-10,Norwich,Burnley,2.0,0.0,H,73,75,73,73,76,77,75,76,-3,30,18,-1,-1,0.0,18.0,63.0,-45.0,0.13333333333333333,29,24,39,-22,0.2631578947368421,25.0,42.0,-17.0,0.13793103448275862,0,0,0,0,0,0,0,0,0.0,0.2,-6,-40,21,-0.2631578947368421,-0.004597701149425287,-28.0
2022-04-10,Man City,Liverpool,2.0,2.0,D,85,84,87,86,85,86,84,85,0,30,73,86,51,0.7105263157894737,70.0,18.0,52.0,0.7666666666666667,30,72,69,26,0.5263157894736842,77.0,20.0,57.0,0.7333333333333333,0,0,0,0,1,1,0,0,0.6,1.0,1,17,25,0.1842105263157895,0.03333333333333344,-5.0
2022-04-16,Tottenham,Brighton,0.0,1.0,A,81,83,80,79,76,77,75,76,5,31,57,62,23,0.4736842105263157,56.0,37.0,19.0,0.5806451612903226,31,37,41,-6,0.2368421052631578,28.0,37.0,-9.0,0.25806451612903225,1,0,0,0,0,0,0,0,0.8,0.2,20,21,29,0.2368421052631579,0.32258064516129037,28.0
2022-04-16,Man United,Norwich,3.0,2.0,H,83,85,83,81,73,75,73,73,10,31,51,74,29,0.5526315789473685,49.0,42.0,7.0,0.45161290322580644,31,21,-1,-1,0.0,20.0,63.0,-43.0,0.16129032258064516,0,0,0,0,0,0,0,0,0.2,0.2,30,75,30,0.5526315789473685,0.29032258064516125,50.0
2022-04-16,Southampton,Arsenal,1.0,0.0,H,76,75,77,76,80,82,80,77,-4,31,36,43,-21,0.3157894736842105,37.0,52.0,-15.0,0.25806451612903225,30,54,61,16,0.4736842105263157,45.0,36.0,9.0,0.5666666666666667,0,0,0,0,0,0,0,0,0.0,0.4,-18,-18,-37,-0.1578947368421052,-0.3086021505376344,-24.0
2022-04-16,Watford,Brentford,1.0,2.0,A,74,75,75,73,74,74,75,74,0,31,22,-1,-1,0.0,29.0,60.0,-31.0,0.1935483870967742,32,36,-1,-1,0.0,39.0,48.0,-9.0,0.3125,0,0,0,0,0,0,0,0,0.2,0.8,-14,0,0,0.0,-0.11895161290322581,-22.0
2022-04-17,Newcastle,Leicester,2.0,1.0,H,77,77,77,77,80,80,81,79,-3,31,34,45,-16,0.3157894736842105,34.0,54.0,-20.0,0.25806451612903225,29,40,66,18,0.5263157894736842,45.0,48.0,-3.0,0.3793103448275862,0,0,0,0,0,0,0,0,0.4,0.6,-6,-21,-34,-0.21052631578947367,-0.12124582869855394,-17.0
2022-04-17,West Ham,Burnley,1.0,1.0,D,79,80,78,78,76,77,75,76,3,32,51,65,15,0.5,51.0,42.0,9.0,0.46875,30,24,39,-22,0.2631578947368421,25.0,44.0,-19.0,0.13333333333333333,0,0,0,0,0,0,0,0,0.4,0.2,27,26,37,0.2368421052631579,0.3354166666666667,28.0
2022-04-19,Liverpool,Man United,4.0,0.0,H,85,86,84,85,83,85,83,81,2,31,73,69,26,0.5263157894736842,79.0,22.0,57.0,0.7096774193548387,32,54,74,29,0.5526315789473685,52.0,44.0,8.0,0.46875,0,0,0,0,0,0,0,0,0.8,0.4,19,-5,-3,-0.026315789473684292,0.24092741935483875,49.0
2022-04-20,Chelsea,Arsenal,2.0,4.0,A,84,83,86,83,80,82,80,77,4,30,62,67,22,0.5,64.0,23.0,41.0,0.6,31,54,61,16,0.4736842105263157,45.0,37.0,8.0,0.5483870967741935,0,0,0,0,0,0,1,0,0.8,0.2,8,6,6,0.026315789473684292,0.05161290322580647,33.0
2022-04-20,Everton,Leicester,1.0,1.0,D,78,78,78,77,80,80,81,79,-2,30,28,59,-1,0.4473684210526316,33.0,52.0,-19.0,0.26666666666666666,30,40,66,18,0.5263157894736842,46.0,50.0,-4.0,0.36666666666666664,0,0,0,0,0,0,0,0,0.4,0.4,-12,-7,-19,-0.0789473684210526,-0.09999999999999998,-15.0
2022-04-20,Newcastle,Crystal Palace,1.0,0.0,H,77,77,77,77,76,76,76,75,1,32,37,45,-16,0.3157894736842105,36.0,55.0,-19.0,0.28125,31,37,44,-25,0.3157894736842105,43.0,40.0,3.0,0.25806451612903225,0,0,0,0,0,0,0,0,0.4,0.4,0,1,9,0.0,0.02318548387096775,-22.0
2022-04-20,Man City,Brighton,3.0,0.0,H,85,84,87,86,76,77,75,76,9,31,74,86,51,0.7105263157894737,72.0,20.0,52.0,0.7419354838709677,32,40,41,-6,0.2368421052631578,29.0,37.0,-8.0,0.28125,0,0,0,0,0,0,0,0,0.6,0.4,34,45,57,0.4736842105263159,0.46068548387096775,60.0
2022-04-21,Burnley,Southampton,2.0,0.0,H,76,77,75,76,76,75,77,76,0,31,25,39,-22,0.2631578947368421,26.0,45.0,-19.0,0.12903225806451613,32,39,43,-21,0.3157894736842105,38.0,52.0,-14.0,0.28125,0,0,0,0,0,0,0,0,0.2,0.2,-14,-4,-1,-0.05263157894736842,-0.15221774193548387,-5.0
2022-04-23,Arsenal,Man United,3.0,1.0,H,80,82,80,77,83,85,83,81,-3,32,57,61,16,0.4736842105263157,49.0,39.0,10.0,0.5625,33,54,74,29,0.5526315789473685,52.0,48.0,4.0,0.45454545454545453,0,0,0,0,0,0,0,0,0.4,0.4,3,-13,-13,-0.07894736842105277,0.10795454545454547,6.0
2022-04-23,Leicester,Aston Villa,0.0,0.0,D,80,80,81,79,78,79,78,79,2,31,41,66,18,0.5263157894736842,47.0,51.0,-4.0,0.3548387096774194,31,36,55,9,0.4210526315789473,42.0,46.0,-4.0,0.3548387096774194,0,0,0,0,0,0,1,0,0.4,0.2,5,11,9,0.10526315789473689,0.0,0.0
2022-04-23,Man City,Watford,5.0,1.0,H,85,84,87,86,74,75,75,73,11,32,77,86,51,0.7105263157894737,75.0,20.0,55.0,0.75,32,22,-1,-1,0.0,30.0,62.0,-32.0,0.1875,0,0,0,0,0,0,1,0,0.6,0.2,55,87,52,0.7105263157894737,0.5625,87.0
2022-04-23,Norwich,Newcastle,0.0,3.0,A,73,75,73,73,77,77,77,77,-4,32,21,-1,-1,0.0,22.0,66.0,-44.0,0.15625,33,40,45,-16,0.3157894736842105,37.0,55.0,-18.0,0.30303030303030304,0,0,0,0,1,0,0,0,0.2,0.6,-19,-46,15,-0.3157894736842105,-0.14678030303030304,-26.0
2022-04-23,Brentford,Tottenham,0.0,0.0,D,74,74,75,74,81,83,80,79,-7,33,39,-1,-1,0.0,41.0,49.0,-8.0,0.3333333333333333,32,57,62,23,0.4736842105263157,56.0,38.0,18.0,0.5625,1,0,0,0,0,0,0,0,0.8,0.8,-18,-63,-24,-0.4736842105263157,-0.22916666666666669,-26.0
2022-04-24,Brighton,Southampton,2.0,2.0,D,76,77,75,76,76,75,77,76,0,33,40,41,-6,0.2368421052631578,29.0,40.0,-11.0,0.2727272727272727,33,39,43,-21,0.3157894736842105,38.0,54.0,-16.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.4,0.2,1,-2,15,-0.07894736842105271,0.0,5.0
2022-04-24,Burnley,Wolves,1.0,0.0,H,76,77,75,76,78,79,80,78,-2,32,28,39,-22,0.2631578947368421,28.0,45.0,-17.0,0.15625,32,49,45,-16,0.3157894736842105,33.0,28.0,5.0,0.46875,0,0,0,0,0,0,0,0,0.4,0.6,-21,-6,-6,-0.05263157894736842,-0.3125,-22.0
2022-04-24,Chelsea,West Ham,1.0,0.0,H,84,83,86,83,79,80,78,78,5,31,62,67,22,0.5,66.0,27.0,39.0,0.5806451612903226,33,52,65,15,0.5,52.0,43.0,9.0,0.45454545454545453,0,0,0,0,0,0,0,0,0.6,0.4,10,2,7,0.0,0.1260997067448681,30.0
2022-04-24,Liverpool,Everton,2.0,0.0,H,85,86,84,85,78,78,78,77,7,32,76,69,26,0.5263157894736842,83.0,22.0,61.0,0.71875,31,29,59,-1,0.4473684210526316,34.0,53.0,-19.0,0.25806451612903225,0,0,0,0,0,0,0,0,0.8,0.4,47,10,27,0.0789473684210526,0.46068548387096775,80.0
2022-04-17,Wolves,Man City,0.0,0.0,A,78,79,80,78,85,84,87,86,-7,33,49,45,-16,0.3157894736842105,33.0,29.0,4.0,0.45454545454545453,33,80,86,51,0.7105263157894737,80.0,21.0,59.0,0.7575757575757576,0,0,0,0,0,0,0,0,0.4,0.6,-31,-41,-67,-0.39473684210526316,-0.30303030303030304,-55.0
2022-04-25,Crystal Palace,Leeds,0.0,0.0,H,76,76,76,75,76,77,78,75,0,32,37,44,-25,0.3157894736842105,43.0,41.0,2.0,0.25,32,33,59,8,0.4736842105263157,38.0,68.0,-30.0,0.25,0,0,0,0,0,0,0,0,0.4,0.6,4,-15,-33,-0.1578947368421052,0.0,32.0
2022-04-28,Man United,Chelsea,0.0,0.0,A,83,85,83,81,84,83,86,83,-1,34,54,74,29,0.5526315789473685,53.0,51.0,2.0,0.4411764705882353,32,65,67,22,0.5,67.0,27.0,40.0,0.59375,0,0,0,0,0,0,0,0,0.2,0.6,-11,7,7,0.052631578947368474,-0.15257352941176472,-38.0
2022-04-30,Newcastle,Liverpool,0.0,0.0,A,77,77,77,77,85,86,84,85,-8,34,43,45,-16,0.3157894736842105,40.0,55.0,-15.0,0.3235294117647059,33,79,69,26,0.5263157894736842,85.0,22.0,63.0,0.7272727272727273,1,0,0,0,0,0,0,0,0.8,0.8,-36,-24,-42,-0.21052631578947367,-0.4037433155080214,-78.0
2022-04-30,Aston Villa,Norwich,0.0,0.0,H,78,79,78,79,73,75,73,73,5,32,37,55,9,0.4210526315789473,42.0,46.0,-4.0,0.34375,33,21,-1,-1,0.0,22.0,69.0,-47.0,0.15151515151515152,0,0,0,0,0,0,0,0,0.0,0.2,16,56,10,0.4210526315789473,0.19223484848484848,43.0
2022-04-30,Southampton,Crystal Palace,0.0,0.0,H,76,75,77,76,76,76,76,75,0,34,40,43,-21,0.3157894736842105,40.0,56.0,-16.0,0.2647058823529412,33,40,44,-25,0.3157894736842105,43.0,41.0,2.0,0.2727272727272727,0,0,0,0,0,0,0,0,0.2,0.4,0,-1,4,0.0,-0.008021390374331527,-18.0
2022-04-30,Watford,Burnley,0.0,0.0,H,74,75,75,73,76,77,75,76,-2,33,22,-1,-1,0.0,31.0,67.0,-36.0,0.18181818181818182,33,31,39,-22,0.2631578947368421,29.0,45.0,-16.0,0.18181818181818182,0,0,1,0,0,0,0,0,0.2,0.6,-9,-40,21,-0.2631578947368421,0.0,-20.0
2022-04-30,Wolves,Brighton,0.0,0.0,H,78,79,80,78,76,77,75,76,2,34,49,45,-16,0.3157894736842105,33.0,29.0,4.0,0.4411764705882353,34,41,41,-6,0.2368421052631578,31.0,42.0,-11.0,0.2647058823529412,0,0,1,0,0,0,0,0,0.2,0.4,8,4,-10,0.07894736842105271,0.1764705882352941,15.0
2022-04-30,Leeds,Man City,0.0,0.0,A,76,77,78,75,85,84,87,86,-9,33,33,59,8,0.4736842105263157,38.0,68.0,-30.0,0.24242424242424243,34,83,86,51,0.7105263157894737,80.0,21.0,59.0,0.7647058823529411,0,0,0,0,1,0,0,0,0.6,0.8,-50,-27,-43,-0.23684210526315796,-0.5222816399286987,-89.0
2022-05-01,Everton,Chelsea,0.0,0.0,A,78,78,78,77,84,83,86,83,-6,32,29,59,-1,0.4473684210526316,34.0,55.0,-21.0,0.25,33,68,67,22,0.5,67.0,27.0,40.0,0.6060606060606061,0,0,0,0,0,0,0,0,0.2,0.6,-39,-8,-23,-0.05263157894736842,-0.3560606060606061,-61.0
2022-05-01,Tottenham,Leicester,0.0,0.0,H,81,83,80,79,80,80,81,79,1,33,58,62,23,0.4736842105263157,56.0,38.0,18.0,0.5454545454545454,32,42,66,18,0.5263157894736842,47.0,51.0,-4.0,0.34375,0,0,0,0,0,0,0,0,0.6,0.2,16,-4,5,-0.052631578947368474,0.20170454545454541,22.0
2022-05-01,West Ham,Arsenal,0.0,0.0,H,79,80,78,78,80,82,80,77,-1,34,52,65,15,0.5,52.0,44.0,8.0,0.4411764705882353,33,60,61,16,0.4736842105263157,52.0,40.0,12.0,0.5757575757575758,0,0,0,0,0,0,0,0,0.2,0.4,-8,4,-1,0.026315789473684292,-0.13458110516934052,-4.0
2022-05-02,Man United,Brentford,0.0,0.0,H,83,85,83,81,74,74,75,74,9,35,54,74,29,0.5526315789473685,53.0,51.0,2.0,0.42857142857142855,34,40,-1,-1,0.0,41.0,49.0,-8.0,0.3235294117647059,0,0,1,0,0,0,0,0,0.2,0.6,14,75,30,0.5526315789473685,0.10504201680672265,10.0
2022-05-07,Brentford,Southampton,0.0,0.0,H,74,74,75,74,76,75,77,76,-2,35,40,-1,-1,0.0,41.0,49.0,-8.0,0.3142857142857143,35,43,43,-21,0.3157894736842105,40.0,56.0,-16.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.6,0.4,-3,-44,20,-0.3157894736842105,0.02857142857142858,8.0
2022-05-07,Burnley,Aston Villa,0.0,0.0,A,76,77,75,76,78,79,78,79,-2,34,31,39,-22,0.2631578947368421,29.0,45.0,-16.0,0.17647058823529413,33,40,55,9,0.4210526315789473,42.0,46.0,-4.0,0.36363636363636365,0,0,0,0,0,0,0,0,0.4,0.2,-9,-16,-31,-0.1578947368421052,-0.18716577540106952,-12.0
2022-05-07,Chelsea,Wolves,0.0,0.0,H,84,83,86,83,78,79,80,78,6,34,71,67,22,0.5,67.0,27.0,40.0,0.6176470588235294,35,52,45,-16,0.3157894736842105,33.0,29.0,4.0,0.45714285714285713,1,0,0,0,0,0,0,0,0.8,0.4,19,22,38,0.1842105263157895,0.1605042016806723,36.0
2022-05-07,Crystal Palace,Watford,0.0,0.0,H,76,76,76,75,74,75,75,73,2,34,40,44,-25,0.3157894736842105,43.0,41.0,2.0,0.2647058823529412,34,25,-1,-1,0.0,31.0,67.0,-36.0,0.20588235294117646,0,0,0,0,0,0,0,0,0.4,0.2,15,45,-24,0.3157894736842105,0.05882352941176472,38.0
2022-05-07,Brighton,Man United,0.0,0.0,A,76,77,75,76,83,85,83,81,-7,35,41,41,-6,0.2368421052631578,31.0,42.0,-11.0,0.2571428571428571,36,57,74,29,0.5526315789473685,53.0,51.0,2.0,0.4444444444444444,0,0,0,0,0,0,0,0,0.4,0.4,-16,-33,-35,-0.3157894736842107,-0.1873015873015873,-13.0
2022-05-07,Liverpool,Tottenham,0.0,0.0,H,85,86,84,85,81,83,80,79,4,34,82,69,26,0.5263157894736842,85.0,22.0,63.0,0.7352941176470589,34,61,62,23,0.4736842105263157,56.0,38.0,18.0,0.5588235294117647,1,0,0,0,0,0,0,0,0.8,0.6,21,7,3,0.052631578947368474,0.17647058823529416,45.0
2022-05-08,Arsenal,Leeds,0.0,0.0,H,80,82,80,77,76,77,78,75,4,34,60,61,16,0.4736842105263157,52.0,40.0,12.0,0.5588235294117647,34,33,59,8,0.4736842105263157,38.0,68.0,-30.0,0.23529411764705882,0,0,0,0,0,0,0,0,0.4,0.4,27,2,8,0.0,0.3235294117647059,42.0
2022-05-08,Leicester,Everton,0.0,0.0,H,80,80,81,79,78,78,78,77,2,33,42,66,18,0.5263157894736842,47.0,51.0,-4.0,0.3333333333333333,33,29,59,-1,0.4473684210526316,34.0,55.0,-21.0,0.24242424242424243,0,0,0,0,0,0,0,0,0.2,0.2,13,7,19,0.0789473684210526,0.09090909090909088,17.0
2022-05-08,Norwich,West Ham,0.0,0.0,A,73,75,73,73,79,80,78,78,-6,34,21,-1,-1,0.0,22.0,69.0,-47.0,0.14705882352941177,35,55,65,15,0.5,52.0,44.0,8.0,0.45714285714285713,0,0,1,0,0,0,0,0,0.2,0.4,-34,-66,-16,-0.5,-0.3100840336134454,-55.0
2022-05-08,Man City,Newcastle,0.0,0.0,H,85,84,87,86,77,77,77,77,8,35,86,86,51,0.7105263157894737,80.0,21.0,59.0,0.7714285714285715,35,43,45,-16,0.3157894736842105,40.0,55.0,-15.0,0.3142857142857143,1,0,0,0,0,0,0,0,0.8,0.8,43,41,67,0.39473684210526316,0.4571428571428572,74.0
2022-05-10,Aston Villa,Liverpool,0.0,0.0,A,78,79,78,79,85,86,84,85,-7,34,43,55,9,0.4210526315789473,42.0,46.0,-4.0,0.38235294117647056,35,85,69,26,0.5263157894736842,85.0,22.0,63.0,0.7428571428571429,0,0,0,0,1,0,0,0,0.4,0.8,-42,-14,-17,-0.10526315789473689,-0.3605042016806723,-67.0
2022-05-11,Leeds,Chelsea,0.0,0.0,A,76,77,78,75,84,83,86,83,-8,35,33,59,8,0.4736842105263157,38.0,68.0,-30.0,0.22857142857142856,35,74,67,22,0.5,67.0,27.0,40.0,0.6285714285714286,0,0,1,0,1,0,0,0,0.2,0.8,-41,-8,-14,-0.026315789473684292,-0.4,-70.0
2022-05-11,Leicester,Norwich,0.0,0.0,H,80,80,81,79,73,75,73,73,7,34,45,66,18,0.5263157894736842,47.0,51.0,-4.0,0.35294117647058826,35,21,-1,-1,0.0,22.0,69.0,-47.0,0.14285714285714285,0,0,0,0,0,0,1,0,0.2,0.2,24,67,19,0.5263157894736842,0.2100840336134454,43.0
2022-05-11,Watford,Everton,0.0,0.0,A,74,75,75,73,78,78,78,77,-4,35,25,-1,-1,0.0,31.0,67.0,-36.0,0.2,34,29,59,-1,0.4473684210526316,34.0,55.0,-21.0,0.23529411764705882,0,0,0,0,0,0,1,0,0.2,0.2,-4,-60,0,-0.4473684210526316,-0.03529411764705881,-15.0
2022-05-12,Tottenham,Arsenal,0.0,0.0,H,81,83,80,79,80,82,80,77,1,35,61,62,23,0.4736842105263157,56.0,38.0,18.0,0.5428571428571428,35,63,61,16,0.4736842105263157,52.0,40.0,12.0,0.5714285714285714,0,0,0,0,0,0,0,0,0.4,0.6,-2,1,7,0.0,-0.02857142857142858,6.0
2022-05-15,Tottenham,Burnley,0.0,0.0,H,81,83,80,79,76,77,75,76,5,36,64,62,23,0.4736842105263157,56.0,38.0,18.0,0.5555555555555556,35,31,39,-22,0.2631578947368421,29.0,45.0,-16.0,0.17142857142857143,0,0,0,0,0,0,0,0,0.4,0.4,33,23,45,0.21052631578947362,0.38412698412698415,34.0
2022-05-15,Aston Villa,Crystal Palace,0.0,0.0,H,78,79,78,79,76,76,76,75,2,35,43,55,9,0.4210526315789473,42.0,46.0,-4.0,0.37142857142857144,35,43,44,-25,0.3157894736842105,43.0,41.0,2.0,0.2857142857142857,0,0,0,0,0,0,0,0,0.4,0.4,0,11,34,0.10526315789473678,0.08571428571428574,-6.0
2022-05-15,Everton,Brentford,0.0,0.0,H,78,78,78,77,74,74,75,74,4,35,32,59,-1,0.4473684210526316,34.0,55.0,-21.0,0.2571428571428571,36,43,-1,-1,0.0,41.0,49.0,-8.0,0.3333333333333333,0,0,0,0,0,0,0,0,0.2,0.6,-11,60,0,0.4473684210526316,-0.0761904761904762,-13.0
2022-05-15,Leeds,Brighton,0.0,0.0,H,76,77,78,75,76,77,75,76,0,36,33,59,8,0.4736842105263157,38.0,68.0,-30.0,0.2222222222222222,36,41,41,-6,0.2368421052631578,31.0,42.0,-11.0,0.25,0,0,1,0,0,0,0,0,0.2,0.2,-8,18,14,0.2368421052631579,-0.02777777777777779,-19.0
2022-05-15,Watford,Leicester,0.0,0.0,A,74,75,75,73,80,80,81,79,-6,36,25,-1,-1,0.0,31.0,67.0,-36.0,0.19444444444444445,35,48,66,18,0.5263157894736842,47.0,51.0,-4.0,0.37142857142857144,0,0,0,0,0,0,0,0,0.2,0.4,-23,-67,-19,-0.5263157894736842,-0.176984126984127,-32.0
2022-05-15,Wolves,Norwich,0.0,0.0,H,78,79,80,78,73,75,73,73,5,36,52,45,-16,0.3157894736842105,33.0,29.0,4.0,0.4444444444444444,36,21,-1,-1,0.0,22.0,69.0,-47.0,0.1388888888888889,0,0,0,0,0,0,1,1,0.2,0.0,31,46,-15,0.3157894736842105,0.3055555555555555,51.0
2022-05-15,Southampton,Liverpool,0.0,0.0,A,76,75,77,76,85,86,84,85,-9,36,43,43,-21,0.3157894736842105,40.0,56.0,-16.0,0.2777777777777778,36,88,69,26,0.5263157894736842,85.0,22.0,63.0,0.75,0,0,0,0,1,1,0,0,0.4,1.0,-45,-26,-47,-0.21052631578947367,-0.4722222222222222,-79.0
2022-05-15,West Ham,Man City,0.0,0.0,A,79,80,78,78,85,84,87,86,-6,36,58,65,15,0.5,52.0,44.0,8.0,0.4722222222222222,36,89,86,51,0.7105263157894737,80.0,21.0,59.0,0.7777777777777778,0,0,0,0,1,1,0,0,0.4,1.0,-31,-21,-36,-0.21052631578947367,-0.3055555555555556,-51.0
2022-05-16,Newcastle,Arsenal,0.0,0.0,A,77,77,77,77,80,82,80,77,-3,36,43,45,-16,0.3157894736842105,40.0,55.0,-15.0,0.3055555555555556,36,63,61,16,0.4736842105263157,52.0,40.0,12.0,0.5555555555555556,0,0,0,0,0,0,0,0,0.6,0.6,-20,-16,-32,-0.1578947368421052,-0.25,-27.0
2022-05-19,Everton,Crystal Palace,0.0,0.0,H,78,78,78,77,76,76,76,75,2,36,35,59,-1,0.4473684210526316,34.0,55.0,-21.0,0.2777777777777778,36,43,44,-25,0.3157894736842105,43.0,41.0,2.0,0.2777777777777778,0,0,0,0,0,0,0,0,0.4,0.4,-8,15,24,0.13157894736842107,0.0,-23.0
2022-05-19,Aston Villa,Burnley,0.0,0.0,H,78,79,78,79,76,77,75,76,2,36,46,55,9,0.4210526315789473,42.0,46.0,-4.0,0.3888888888888889,36,31,39,-22,0.2631578947368421,29.0,45.0,-16.0,0.16666666666666666,0,0,0,0,0,0,1,0,0.6,0.4,15,16,31,0.1578947368421052,0.22222222222222224,12.0
2022-05-19,Chelsea,Leicester,0.0,0.0,H,84,83,86,83,80,80,81,79,4,36,77,67,22,0.5,67.0,27.0,40.0,0.6388888888888888,36,51,66,18,0.5263157894736842,47.0,51.0,-4.0,0.3888888888888889,1,1,0,0,1,0,0,0,1.0,0.6,26,1,4,-0.02631578947368418,0.24999999999999994,44.0
2022-05-22,Arsenal,Everton,0.0,0.0,H,80,82,80,77,78,78,78,77,2,37,66,61,16,0.4736842105263157,52.0,40.0,12.0,0.5675675675675675,37,38,59,-1,0.4473684210526316,34.0,55.0,-21.0,0.2972972972972973,0,0,0,0,1,0,0,0,0.6,0.6,28,2,17,0.026315789473684126,0.27027027027027023,33.0
2022-05-22,Brentford,Leeds,0.0,0.0,H,74,74,75,74,76,77,78,75,-2,37,43,-1,-1,0.0,41.0,49.0,-8.0,0.32432432432432434,37,36,59,8,0.4736842105263157,38.0,68.0,-30.0,0.24324324324324326,0,0,0,0,0,0,0,0,0.4,0.2,7,-60,-9,-0.4736842105263157,0.08108108108108109,22.0
2022-05-22,Brighton,West Ham,0.0,0.0,A,76,77,75,76,79,80,78,78,-3,37,41,41,-6,0.2368421052631578,31.0,42.0,-11.0,0.24324324324324326,37,58,65,15,0.5,52.0,44.0,8.0,0.4594594594594595,0,0,1,0,0,0,0,0,0.0,0.4,-17,-24,-21,-0.2631578947368422,-0.21621621621621623,-19.0
2022-05-22,Burnley,Newcastle,0.0,0.0,H,76,77,75,76,77,77,77,77,-1,37,31,39,-22,0.2631578947368421,29.0,45.0,-16.0,0.16216216216216217,37,43,45,-16,0.3157894736842105,40.0,55.0,-15.0,0.2972972972972973,0,0,1,0,0,0,1,0,0.2,0.4,-12,-6,-6,-0.05263157894736842,-0.13513513513513514,-1.0
2022-05-22,Chelsea,Watford,0.0,0.0,H,84,83,86,83,74,75,75,73,10,37,80,67,22,0.5,67.0,27.0,40.0,0.6486486486486487,37,25,-1,-1,0.0,31.0,67.0,-36.0,0.1891891891891892,1,1,0,0,0,0,1,0,1.0,0.2,55,68,23,0.5,0.4594594594594595,76.0
2022-05-22,Crystal Palace,Man United,0.0,0.0,A,76,76,76,75,83,85,83,81,-7,37,43,44,-25,0.3157894736842105,43.0,41.0,2.0,0.2702702702702703,37,60,74,29,0.5526315789473685,53.0,51.0,2.0,0.4594594594594595,0,0,0,0,0,0,0,0,0.4,0.4,-17,-30,-54,-0.23684210526315796,-0.1891891891891892,0.0
2022-05-22,Leicester,Southampton,0.0,0.0,H,80,80,81,79,76,75,77,76,4,37,51,66,18,0.5263157894736842,47.0,51.0,-4.0,0.3783783783783784,37,43,43,-21,0.3157894736842105,40.0,56.0,-16.0,0.2702702702702703,0,0,0,0,0,0,0,0,0.6,0.2,8,23,39,0.21052631578947367,0.10810810810810811,12.0
2022-05-22,Liverpool,Wolves,0.0,0.0,H,85,86,84,85,78,79,80,78,7,37,91,69,26,0.5263157894736842,85.0,22.0,63.0,0.7567567567567568,37,55,45,-16,0.3157894736842105,33.0,29.0,4.0,0.4594594594594595,1,1,0,0,0,0,0,0,1.0,0.4,36,24,42,0.21052631578947367,0.2972972972972973,59.0
2022-05-22,Man City,Aston Villa,0.0,0.0,H,85,84,87,86,78,79,78,79,7,37,92,86,51,0.7105263157894737,80.0,21.0,59.0,0.7837837837837838,37,49,55,9,0.4210526315789473,42.0,46.0,-4.0,0.40540540540540543,1,1,0,0,0,0,0,0,1.0,0.8,43,31,42,0.2894736842105264,0.37837837837837834,63.0
2022-05-22,Norwich,Tottenham,0.0,0.0,A,73,75,73,73,81,83,80,79,-8,37,21,-1,-1,0.0,22.0,69.0,-47.0,0.13513513513513514,37,67,62,23,0.4736842105263157,56.0,38.0,18.0,0.5675675675675675,0,0,1,1,0,0,0,0,0.0,0.6,-46,-63,-24,-0.4736842105263157,-0.4324324324324324,-65.0
